"V1","V2","V3","V4","Real_Time","V6","V7","V7.cor","Cond_mScm","seaPressure","practicalSalinity"
"e00fce680b66f0052c113d66","7/12/2025 15:54:07","c3po","cond",1752350043,34.99,0,262,0.262,0,0.102126289614791
"e00fce680b66f0052c113d66","7/12/2025 16:00:07","c3po","cond",1752350403,34.79,0,262,0.262,0,0.102496402011339
"e00fce680b66f0052c113d66","7/12/2025 16:06:07","c3po","cond",1752350763,34.26,0,262,0.262,0,0.103488769865491
"e00fce680b66f0052c113d66","7/12/2025 16:12:06","c3po","cond",1752351122,35.21,0,262,0.262,0,0.101721891307218
"e00fce680b66f0052c113d66","7/12/2025 16:18:06","c3po","cond",1752351482,34.09,0,262,0.262,0,0.103810682037452
"e00fce680b66f0052c113d66","7/12/2025 16:24:07","c3po","cond",1752351842,34.1,0,262,0.262,0,0.103791697060781
"e00fce680b66f0052c113d66","7/12/2025 16:30:07","c3po","cond",1752352202,34.88,0,262,0.262,0,0.102329558037216
"e00fce680b66f0052c113d66","7/12/2025 16:36:07","c3po","cond",1752352563,34.66,0,262,0.262,0,0.102738250514341
"e00fce680b66f0052c113d66","7/12/2025 16:42:07","c3po","cond",1752352923,34.38,0,262,0.262,0,0.103262598424323
"e00fce680b66f0052c113d66","7/12/2025 16:48:07","c3po","cond",1752353283,34.37,0,262,0.262,0,0.103281412653918
"e00fce680b66f0052c113d66","7/12/2025 16:54:09","c3po","cond",1752353642,34.39,0,262,0.262,0,0.103243790254232
"e00fce680b66f0052c113d66","7/12/2025 17:00:07","c3po","cond",1752354003,34.05,0,262,0.262,0,0.103886683340353
"e00fce680b66f0052c113d66","7/12/2025 17:06:08","c3po","cond",1752354362,33.87,0,262,0.262,0,0.10422990894819
"e00fce680b66f0052c113d66","7/12/2025 17:12:07","c3po","cond",1752354723,33.7,0,262,0.262,0,0.104555909667048
"e00fce680b66f0052c113d66","7/12/2025 17:18:07","c3po","cond",1752355083,33.42,0,262,0.262,0,0.105096791540677
"e00fce680b66f0052c113d66","7/12/2025 17:24:07","c3po","cond",1752355443,34.34,0,262,0.262,0,0.103337891726232
"e00fce680b66f0052c113d66","7/12/2025 17:30:08","c3po","cond",1752355803,34.15,0,262,0.262,0,0.103696864137252
"e00fce680b66f0052c113d66","7/12/2025 17:36:07","c3po","cond",1752356162,33.46,0,262,0.262,0,0.105019220735195
"e00fce680b66f0052c113d66","7/12/2025 17:42:07","c3po","cond",1752356522,33.09,0,262,0.262,0,0.105740626004029
"e00fce680b66f0052c113d66","7/12/2025 17:48:07","c3po","cond",1752356883,32.94,0,262,0.262,0,0.106035580853347
"e00fce680b66f0052c113d66","7/12/2025 17:54:07","c3po","cond",1752357243,32.49,0,262,0.262,0,0.106929200775282
"e00fce680b66f0052c113d66","7/12/2025 18:00:07","c3po","cond",1752357603,31.99,0,262,0.262,0,0.10793776912096
"e00fce680b66f0052c113d66","7/12/2025 18:06:06","c3po","cond",1752357962,32.2,0,262,0.262,0,0.107512140767967
"e00fce680b66f0052c113d66","7/12/2025 18:12:07","c3po","cond",1752358322,31.9,0,262,0.262,0,0.108121089084611
"e00fce680b66f0052c113d66","7/12/2025 18:18:07","c3po","cond",1752358682,31.61,0,262,0.262,0,0.108715524896347
"e00fce680b66f0052c113d66","7/12/2025 18:24:07","c3po","cond",1752359042,31.63,0,262,0.262,0,0.108674345154296
"e00fce680b66f0052c113d66","7/12/2025 18:30:07","c3po","cond",1752359402,32.03,0,262,0.262,0,0.107856468864578
"e00fce680b66f0052c113d66","7/12/2025 18:36:07","c3po","cond",1752359763,32.03,0,262,0.262,0,0.107856468864578
"e00fce680b66f0052c113d66","7/12/2025 18:42:07","c3po","cond",1752360123,32.01,0,262,0.262,0,0.107897105531673
"e00fce680b66f0052c113d66","7/12/2025 18:48:07","c3po","cond",1752360483,31.65,0,262,0.262,0,0.108633192799134
"e00fce680b66f0052c113d66","7/12/2025 18:54:07","c3po","cond",1752360842,31.49,0,262,0.262,0,0.108963179860588
"e00fce680b66f0052c113d66","7/12/2025 19:00:07","c3po","cond",1752361202,31.22,0,262,0.262,0,0.109524039443207
"e00fce680b66f0052c113d66","7/12/2025 19:06:07","c3po","cond",1752361562,31.43,0,262,0.262,0,0.109087379075792
"e00fce680b66f0052c113d66","7/12/2025 19:12:07","c3po","cond",1752361922,30.97,0,262,0.262,0,0.110047886266589
"e00fce680b66f0052c113d66","7/12/2025 19:18:07","c3po","cond",1752362283,30.97,0,262,0.262,0,0.110047886266589
"e00fce680b66f0052c113d66","7/12/2025 19:24:07","c3po","cond",1752362643,30.63,0,262,0.262,0,0.110767403492777
"e00fce680b66f0052c113d66","7/12/2025 19:30:08","c3po","cond",1752363003,30.62,0,262,0.262,0,0.110788690520726
"e00fce680b66f0052c113d66","7/12/2025 19:36:07","c3po","cond",1752363362,30.38,0,262,0.262,0,0.111301737162932
"e00fce680b66f0052c113d66","7/12/2025 19:42:07","c3po","cond",1752363722,30.4,0,262,0.262,0,0.111258824468929
"e00fce680b66f0052c113d66","7/12/2025 19:48:07","c3po","cond",1752364082,30.4,0,262,0.262,0,0.111258824468929
"e00fce680b66f0052c113d66","7/12/2025 19:54:07","c3po","cond",1752364443,30.38,0,262,0.262,0,0.111301737162932
"e00fce680b66f0052c113d66","7/12/2025 20:00:07","c3po","cond",1752364803,30.14,0,262,0.262,0,0.111818958235356
"e00fce680b66f0052c113d66","7/12/2025 20:06:07","c3po","cond",1752365163,29.82,0,262,0.262,0,0.112515159870593
"e00fce680b66f0052c113d66","7/12/2025 20:12:07","c3po","cond",1752365522,29.84,0,262,0.262,0,0.112471425344109
"e00fce680b66f0052c113d66","7/12/2025 20:18:07","c3po","cond",1752365882,29.58,0,262,0.262,0,0.113042302147906
"e00fce680b66f0052c113d66","7/12/2025 20:24:07","c3po","cond",1752366242,29.6,0,262,0.262,0,0.112998208866263
"e00fce680b66f0052c113d66","7/12/2025 20:30:07","c3po","cond",1752366602,29.43,0,262,0.262,0,0.113373962366732
"e00fce680b66f0052c113d66","7/12/2025 20:36:07","c3po","cond",1752366963,29.42,0,262,0.262,0,0.113396133488998
"e00fce680b66f0052c113d66","7/12/2025 20:42:07","c3po","cond",1752367323,29.27,0,262,0.262,0,0.113729611290356
"e00fce680b66f0052c113d66","7/12/2025 20:48:08","c3po","cond",1752367683,29.1,0,262,0.262,0,0.114109628233366
"e00fce680b66f0052c113d66","7/12/2025 20:54:07","c3po","cond",1752368042,29.28,0,262,0.262,0,0.113707326173785
"e00fce680b66f0052c113d66","7/12/2025 21:00:07","c3po","cond",1752368402,29.28,0,262,0.262,0,0.113707326173785
"e00fce680b66f0052c113d66","7/12/2025 21:06:09","c3po","cond",1752368762,29.05,0,262,0.262,0,0.114221819998613
"e00fce680b66f0052c113d66","7/12/2025 21:12:07","c3po","cond",1752369122,29.07,0,262,0.262,0,0.114176920198729
"e00fce680b66f0052c113d66","7/12/2025 21:18:07","c3po","cond",1752369482,28.84,0,262,0.262,0,0.114695134471824
"e00fce680b66f0052c113d66","7/12/2025 21:24:07","c3po","cond",1752369842,28.85,0,262,0.262,0,0.114672518131902
"e00fce680b66f0052c113d66","7/12/2025 21:30:07","c3po","cond",1752370203,29.06,0,262,0.262,0,0.114199366247318
"e00fce680b66f0052c113d66","7/12/2025 21:36:07","c3po","cond",1752370563,29.08,0,262,0.262,0,0.114154481849262
"e00fce680b66f0052c113d66","7/12/2025 21:42:08","c3po","cond",1752370923,28.83,0,262,0.262,0,0.11471775859385
"e00fce680b66f0052c113d66","7/12/2025 21:48:07","c3po","cond",1752371282,28.83,0,262,0.262,0,0.11471775859385
"e00fce680b66f0052c113d66","7/12/2025 21:54:07","c3po","cond",1752371642,28.82,0,262,0.262,0,0.114740390501612
"e00fce680b66f0052c113d66","7/12/2025 22:00:07","c3po","cond",1752372002,28.65,0,262,0.262,0,0.115126327682481
"e00fce680b66f0052c113d66","7/12/2025 22:06:07","c3po","cond",1752372363,28.65,0,262,0.262,0,0.115126327682481
"e00fce680b66f0052c113d66","7/12/2025 22:12:07","c3po","cond",1752372723,28.66,0,262,0.262,0,0.1151035628592
"e00fce680b66f0052c113d66","7/12/2025 22:18:07","c3po","cond",1752373083,28.67,0,262,0.262,0,0.115080805883753
"e00fce680b66f0052c113d66","7/12/2025 22:24:08","c3po","cond",1752373443,28.65,0,262,0.262,0,0.115126327682481
"e00fce680b66f0052c113d66","7/12/2025 22:30:07","c3po","cond",1752373802,28.51,0,262,0.262,0,0.115445861291284
"e00fce680b66f0052c113d66","7/12/2025 22:36:07","c3po","cond",1752374162,28.5,0,262,0.262,0,0.115468744273942
"e00fce680b66f0052c113d66","7/12/2025 22:42:07","c3po","cond",1752374522,28.5,0,262,0.262,0,0.115468744273942
"e00fce680b66f0052c113d66","7/12/2025 22:48:07","c3po","cond",1752374883,28.68,0,262,0.262,0,0.115058056752469
"e00fce680b66f0052c113d66","7/12/2025 22:54:07","c3po","cond",1752375243,28.55,0,262,0.262,0,0.115354408355077
"e00fce680b66f0052c113d66","7/12/2025 23:00:08","c3po","cond",1752375603,28.53,0,262,0.262,0,0.115400119031698
"e00fce680b66f0052c113d66","7/12/2025 23:06:07","c3po","cond",1752375962,28.52,0,262,0.262,0,0.11542298621177
"e00fce680b66f0052c113d66","7/12/2025 23:12:07","c3po","cond",1752376322,28.51,0,262,0.262,0,0.115445861291284
"e00fce680b66f0052c113d66","7/12/2025 23:18:07","c3po","cond",1752376682,28.34,0,262,0.262,0,0.115835949853904
"e00fce680b66f0052c113d66","7/12/2025 23:24:07","c3po","cond",1752377042,28.36,0,262,0.262,0,0.115789937939968
"e00fce680b66f0052c113d66","7/12/2025 23:30:07","c3po","cond",1752377403,28.36,0,262,0.262,0,0.115789937939968
"e00fce680b66f0052c113d66","7/12/2025 23:36:07","c3po","cond",1752377763,28.38,0,262,0.262,0,0.115743957861821
"e00fce680b66f0052c113d66","7/12/2025 23:42:08","c3po","cond",1752378123,28.38,0,262,0.262,0,0.115743957861821
"e00fce680b66f0052c113d66","7/12/2025 23:48:07","c3po","cond",1752378482,28.36,0,262,0.262,0,0.115789937939968
"e00fce680b66f0052c113d66","7/12/2025 23:54:07","c3po","cond",1752378842,28.22,0,262,0.262,0,0.11611269156664
"e00fce680b66f0052c113d66","7/13/2025 0:00:07","c3po","cond",1752379202,28.22,0,262,0.262,0,0.11611269156664
"e00fce680b66f0052c113d66","7/13/2025 0:06:07","c3po","cond",1752379562,28.21,0,262,0.262,0,0.116135805361004
"e00fce680b66f0052c113d66","7/13/2025 0:12:07","c3po","cond",1752379923,28.22,0,262,0.262,0,0.11611269156664
"e00fce680b66f0052c113d66","7/13/2025 0:18:08","c3po","cond",1752380283,28.22,0,262,0.262,0,0.11611269156664
"e00fce680b66f0052c113d66","7/13/2025 0:24:08","c3po","cond",1752380643,28.2,0,262,0.262,0,0.116158927170616
"e00fce680b66f0052c113d66","7/13/2025 0:30:07","c3po","cond",1752381002,28.19,0,262,0.262,0,0.116182056999246
"e00fce680b66f0052c113d66","7/13/2025 0:36:07","c3po","cond",1752381362,28.19,0,262,0.262,0,0.116182056999246
"e00fce680b66f0052c113d66","7/13/2025 0:42:07","c3po","cond",1752381722,28.18,0,262,0.262,0,0.116205194850669
"e00fce680b66f0052c113d66","7/13/2025 0:48:07","c3po","cond",1752382082,27.94,0,262,0.262,0,0.116762919972785
"e00fce680b66f0052c113d66","7/13/2025 0:54:07","c3po","cond",1752382443,27.94,0,262,0.262,0,0.116762919972785
"e00fce680b66f0052c113d66","7/13/2025 1:00:07","c3po","cond",1752382803,27.93,0,262,0.262,0,0.116786259626952
"e00fce680b66f0052c113d66","7/13/2025 1:06:08","c3po","cond",1752383163,27.77,0,262,0.262,0,0.117160801256548
"e00fce680b66f0052c113d66","7/13/2025 1:12:08","c3po","cond",1752383523,27.76,0,262,0.262,0,0.117184279502513
"e00fce680b66f0052c113d66","7/13/2025 1:18:07","c3po","cond",1752383882,27.77,0,262,0.262,0,0.117160801256548
"e00fce680b66f0052c113d66","7/13/2025 1:24:07","c3po","cond",1752384242,27.64,0,262,0.262,0,0.117466658164258
"e00fce680b66f0052c113d66","7/13/2025 1:30:07","c3po","cond",1752384602,27.66,0,262,0.262,0,0.117419512897413
"e00fce680b66f0052c113d66","7/13/2025 1:36:07","c3po","cond",1752384963,27.67,0,262,0.262,0,0.11739595260498
"e00fce680b66f0052c113d66","7/13/2025 1:42:08","c3po","cond",1752385323,27.67,0,262,0.262,0,0.11739595260498
"e00fce680b66f0052c113d66","7/13/2025 1:48:08","c3po","cond",1752385683,27.68,0,262,0.262,0,0.11737240053468
"e00fce680b66f0052c113d66","7/13/2025 1:54:07","c3po","cond",1752386042,27.65,0,262,0.262,0,0.117443081415873
"e00fce680b66f0052c113d66","7/13/2025 2:00:07","c3po","cond",1752386402,27.64,0,262,0.262,0,0.117466658164258
"e00fce680b66f0052c113d66","7/13/2025 2:06:07","c3po","cond",1752386762,27.49,0,262,0.262,0,0.11782129963772
"e00fce680b66f0052c113d66","7/13/2025 2:12:07","c3po","cond",1752387122,27.49,0,262,0.262,0,0.11782129963772
"e00fce680b66f0052c113d66","7/13/2025 2:18:07","c3po","cond",1752387483,27.48,0,262,0.262,0,0.11784500859673
"e00fce680b66f0052c113d66","7/13/2025 2:24:08","c3po","cond",1752387843,27.46,0,262,0.262,0,0.11789245140826
"e00fce680b66f0052c113d66","7/13/2025 2:30:08","c3po","cond",1752388203,27.3,0,262,0.262,0,0.11827319239028
"e00fce680b66f0052c113d66","7/13/2025 2:36:07","c3po","cond",1752388562,27.33,0,262,0.262,0,0.11820164077473
"e00fce680b66f0052c113d66","7/13/2025 2:42:07","c3po","cond",1752388922,27.33,0,262,0.262,0,0.11820164077473
"e00fce680b66f0052c113d66","7/13/2025 2:48:07","c3po","cond",1752389282,27.33,0,262,0.262,0,0.11820164077473
"e00fce680b66f0052c113d66","7/13/2025 2:54:07","c3po","cond",1752389642,27.33,0,262,0.262,0,0.11820164077473
"e00fce680b66f0052c113d66","7/13/2025 3:00:08","c3po","cond",1752390003,27.32,0,262,0.262,0,0.118225482952093
"e00fce680b66f0052c113d66","7/13/2025 3:06:10","c3po","cond",1752390363,27.06,0,262,0.262,0,0.118848325536738
"e00fce680b66f0052c113d66","7/13/2025 3:12:07","c3po","cond",1752390722,27.22,0,262,0.262,0,0.118464365173181
"e00fce680b66f0052c113d66","7/13/2025 3:18:07","c3po","cond",1752391083,27.19,0,262,0.262,0,0.118536193452022
"e00fce680b66f0052c113d66","7/13/2025 3:24:08","c3po","cond",1752391443,27.16,0,262,0.262,0,0.118608097436274
"e00fce680b66f0052c113d66","7/13/2025 3:30:08","c3po","cond",1752391803,27.16,0,262,0.262,0,0.118608097436274
"e00fce680b66f0052c113d66","7/13/2025 3:36:07","c3po","cond",1752392162,27.16,0,262,0.262,0,0.118608097436274
"e00fce680b66f0052c113d66","7/13/2025 3:42:07","c3po","cond",1752392522,27.01,0,262,0.262,0,0.118968756735159
"e00fce680b66f0052c113d66","7/13/2025 3:48:07","c3po","cond",1752392882,27.02,0,262,0.262,0,0.118944653543223
"e00fce680b66f0052c113d66","7/13/2025 3:54:07","c3po","cond",1752393242,27.02,0,262,0.262,0,0.118944653543223
"e00fce680b66f0052c113d66","7/13/2025 4:00:08","c3po","cond",1752393603,27,0,262,0.262,0,0.118992868411316
"e00fce680b66f0052c113d66","7/13/2025 4:06:08","c3po","cond",1752393963,26.97,0,262,0.262,0,0.119065254385635
"e00fce680b66f0052c113d66","7/13/2025 4:12:10","c3po","cond",1752394323,26.96,0,262,0.262,0,0.119089400039211
"e00fce680b66f0052c113d66","7/13/2025 4:18:07","c3po","cond",1752394683,26.96,0,262,0.262,0,0.119089400039211
"e00fce680b66f0052c113d66","7/13/2025 4:24:08","c3po","cond",1752395043,26.93,0,262,0.262,0,0.119161888043207
"e00fce680b66f0052c113d66","7/13/2025 4:30:08","c3po","cond",1752395403,26.9,0,262,0.262,0,0.119234452697514
"e00fce680b66f0052c113d66","7/13/2025 4:36:08","c3po","cond",1752395763,26.77,0,262,0.262,0,0.11954978795682
"e00fce680b66f0052c113d66","7/13/2025 4:42:07","c3po","cond",1752396122,26.76,0,262,0.262,0,0.119574104475304
"e00fce680b66f0052c113d66","7/13/2025 4:48:07","c3po","cond",1752396482,26.74,0,262,0.262,0,0.119622763275106
"e00fce680b66f0052c113d66","7/13/2025 4:54:07","c3po","cond",1752396842,26.75,0,262,0.262,0,0.119598429580029
"e00fce680b66f0052c113d66","7/13/2025 5:00:07","c3po","cond",1752397202,26.76,0,262,0.262,0,0.119574104475304
"e00fce680b66f0052c113d66","7/13/2025 5:06:08","c3po","cond",1752397563,26.76,0,262,0.262,0,0.119574104475304
"e00fce680b66f0052c113d66","7/13/2025 5:12:08","c3po","cond",1752397923,26.75,0,262,0.262,0,0.119598429580029
"e00fce680b66f0052c113d66","7/13/2025 5:18:08","c3po","cond",1752398283,26.75,0,262,0.262,0,0.119598429580029
"e00fce680b66f0052c113d66","7/13/2025 5:24:07","c3po","cond",1752398642,26.72,0,262,0.262,0,0.119671456452781
"e00fce680b66f0052c113d66","7/13/2025 5:30:07","c3po","cond",1752399002,26.69,0,262,0.262,0,0.119744560749904
"e00fce680b66f0052c113d66","7/13/2025 5:36:07","c3po","cond",1752399362,26.55,0,262,0.262,0,0.120086741136854
"e00fce680b66f0052c113d66","7/13/2025 5:42:07","c3po","cond",1752399722,26.41,0,262,0.262,0,0.120430621465893
"e00fce680b66f0052c113d66","7/13/2025 5:48:08","c3po","cond",1752400083,26.41,0,262,0.262,0,0.120430621465893
"e00fce680b66f0052c113d66","7/13/2025 5:54:08","c3po","cond",1752400443,26.42,0,262,0.262,0,0.120406001965537
"e00fce680b66f0052c113d66","7/13/2025 6:00:08","c3po","cond",1752400803,26.41,0,262,0.262,0,0.120430621465893
"e00fce680b66f0052c113d66","7/13/2025 6:06:07","c3po","cond",1752401162,26.4,0,262,0.262,0,0.120455249697926
"e00fce680b66f0052c113d66","7/13/2025 6:12:07","c3po","cond",1752401522,26.4,0,262,0.262,0,0.120455249697926
"e00fce680b66f0052c113d66","7/13/2025 6:18:07","c3po","cond",1752401882,26.4,0,262,0.262,0,0.120455249697926
"e00fce680b66f0052c113d66","7/13/2025 6:24:08","c3po","cond",1752402242,26.42,0,262,0.262,0,0.120406001965537
"e00fce680b66f0052c113d66","7/13/2025 6:30:08","c3po","cond",1752402603,26.44,0,262,0.262,0,0.12035678914307
"e00fce680b66f0052c113d66","7/13/2025 6:36:08","c3po","cond",1752402963,26.45,0,262,0.262,0,0.120332195812568
"e00fce680b66f0052c113d66","7/13/2025 6:42:08","c3po","cond",1752403323,26.61,0,262,0.262,0,0.119939884909066
"e00fce680b66f0052c113d66","7/13/2025 6:48:07","c3po","cond",1752403682,26.75,0,262,0.262,0,0.119598429580029
"e00fce680b66f0052c113d66","7/13/2025 6:54:08","c3po","cond",1752404042,26.95,0,262,0.262,0,0.119113554197289
"e00fce680b66f0052c113d66","7/13/2025 7:00:08","c3po","cond",1752404403,27.12,0,262,0.262,0,0.118704087366418
"e00fce680b66f0052c113d66","7/13/2025 7:06:08","c3po","cond",1752404763,27.27,0,262,0.262,0,0.118344819315893
"e00fce680b66f0052c113d66","7/13/2025 7:12:08","c3po","cond",1752405123,27.42,0,262,0.262,0,0.117987436715728
"e00fce680b66f0052c113d66","7/13/2025 7:18:07","c3po","cond",1752405482,27.43,0,262,0.262,0,0.117963677918447
"e00fce680b66f0052c113d66","7/13/2025 7:24:07","c3po","cond",1752405842,27.44,0,262,0.262,0,0.117939927437407
"e00fce680b66f0052c113d66","7/13/2025 7:30:08","c3po","cond",1752406202,27.42,0,262,0.262,0,0.117987436715728
"e00fce680b66f0052c113d66","7/13/2025 7:36:08","c3po","cond",1752406563,28.71,0,262,0.262,0,0.114989856386932
"e00fce680b66f0052c113d66","7/13/2025 7:42:08","c3po","cond",1752406923,28.49,0,262,0.262,0,0.115491635163449
"e00fce680b66f0052c113d66","7/13/2025 7:48:08","c3po","cond",1752407283,28.05,0,262,0.262,0,0.116506718714239
"e00fce680b66f0052c113d66","7/13/2025 7:54:07","c3po","cond",1752407642,28.03,0,262,0.262,0,0.11655322792986
"e00fce680b66f0052c113d66","7/13/2025 8:00:07","c3po","cond",1752408002,28.03,0,262,0.262,0,0.11655322792986
"e00fce680b66f0052c113d66","7/13/2025 8:06:07","c3po","cond",1752408362,28.04,0,262,0.262,0,0.116529969282218
"e00fce680b66f0052c113d66","7/13/2025 8:12:08","c3po","cond",1752408722,28.25,0,262,0.262,0,0.116043398237353
"e00fce680b66f0052c113d66","7/13/2025 8:18:08","c3po","cond",1752409083,27.98,0,262,0.262,0,0.116669642496428
"e00fce680b66f0052c113d66","7/13/2025 8:24:08","c3po","cond",1752409443,27.97,0,262,0.262,0,0.116692949702126
"e00fce680b66f0052c113d66","7/13/2025 8:30:08","c3po","cond",1752409803,27.82,0,262,0.262,0,0.117043532699144
"e00fce680b66f0052c113d66","7/13/2025 8:36:07","c3po","cond",1752410162,28.23,0,262,0.262,0,0.116089585783754
"e00fce680b66f0052c113d66","7/13/2025 8:42:07","c3po","cond",1752410522,28.43,0,262,0.262,0,0.115629146752062
"e00fce680b66f0052c113d66","7/13/2025 8:48:07","c3po","cond",1752410882,28.41,0,262,0.262,0,0.115675047371364
"e00fce680b66f0052c113d66","7/13/2025 8:54:08","c3po","cond",1752411242,28.72,0,262,0.262,0,0.114967138595646
"e00fce680b66f0052c113d66","7/13/2025 9:00:08","c3po","cond",1752411603,28.87,0,262,0.262,0,0.114627308783846
"e00fce680b66f0052c113d66","7/13/2025 9:06:08","c3po","cond",1752411963,29.16,0,262,0.262,0,0.113975251792455
"e00fce680b66f0052c113d66","7/13/2025 9:12:08","c3po","cond",1752412323,32.25,0,262,0.262,0,0.107411235495036
"e00fce680b66f0052c113d66","7/13/2025 9:18:07","c3po","cond",1752412682,32.54,0,262,0.262,0,0.106829255813456
"e00fce680b66f0052c113d66","7/13/2025 9:24:07","c3po","cond",1752413042,32.79,0,262,0.262,0,0.106331988433878
"e00fce680b66f0052c113d66","7/13/2025 9:30:08","c3po","cond",1752413402,32.81,0,262,0.262,0,0.106292383138737
"e00fce680b66f0052c113d66","7/13/2025 9:36:08","c3po","cond",1752413762,32.81,0,262,0.262,0,0.106292383138737
"e00fce680b66f0052c113d66","7/13/2025 9:42:08","c3po","cond",1752414123,30.57,0,262,0.262,0,0.110895233246695
"e00fce680b66f0052c113d66","7/13/2025 9:48:08","c3po","cond",1752414483,30.24,0,262,0.262,0,0.111602939195969
"e00fce680b66f0052c113d66","7/13/2025 9:54:08","c3po","cond",1752414843,30.62,0,262,0.262,0,0.110788690520726
"e00fce680b66f0052c113d66","7/13/2025 10:00:07","c3po","cond",1752415202,30.26,0,262,0.262,0,0.111559823021629
"e00fce680b66f0052c113d66","7/13/2025 10:06:07","c3po","cond",1752415562,30.53,0,262,0.262,0,0.110980596727786
"e00fce680b66f0052c113d66","7/13/2025 10:12:08","c3po","cond",1752415922,31.31,0,262,0.262,0,0.109336524342532
"e00fce680b66f0052c113d66","7/13/2025 10:18:08","c3po","cond",1752416282,32.07,0,262,0.262,0,0.107775276200268
"e00fce680b66f0052c113d66","7/13/2025 10:24:08","c3po","cond",1752416643,31.33,0,262,0.262,0,0.109294930812802
"e00fce680b66f0052c113d66","7/13/2025 10:30:08","c3po","cond",1752417003,30.89,0,262,0.262,0,0.110216446064228
"e00fce680b66f0052c113d66","7/13/2025 10:36:08","c3po","cond",1752417363,30.88,0,262,0.262,0,0.11023754786654
"e00fce680b66f0052c113d66","7/13/2025 10:42:07","c3po","cond",1752417722,31.09,0,262,0.262,0,0.109795892608555
"e00fce680b66f0052c113d66","7/13/2025 10:48:08","c3po","cond",1752418082,31.64,0,262,0.262,0,0.108653765554899
"e00fce680b66f0052c113d66","7/13/2025 10:54:08","c3po","cond",1752418442,32.18,0,262,0.262,0,0.107552549569971
"e00fce680b66f0052c113d66","7/13/2025 11:00:08","c3po","cond",1752418803,33.36,0,262,0.262,0,0.105213337424264
"e00fce680b66f0052c113d66","7/13/2025 11:06:08","c3po","cond",1752419163,34.07,0,262,0.262,0,0.103848670404272
"e00fce680b66f0052c113d66","7/13/2025 11:12:08","c3po","cond",1752419523,33.48,0,262,0.262,0,0.104980473200519
"e00fce680b66f0052c113d66","7/13/2025 11:18:08","c3po","cond",1752419883,34,0,262,0.262,0,0.103981823312662
"e00fce680b66f0052c113d66","7/13/2025 11:24:07","c3po","cond",1752420242,34.41,0,262,0.262,0,0.103206192081974
"e00fce680b66f0052c113d66","7/13/2025 11:30:08","c3po","cond",1752420602,34.68,0,262,0.262,0,0.102700977350416
"e00fce680b66f0052c113d66","7/13/2025 11:36:08","c3po","cond",1752420962,35.29,0,262,0.262,0,0.10157554015519
"e00fce680b66f0052c113d66","7/13/2025 11:42:08","c3po","cond",1752421322,35.26,0,262,0.262,0,0.10163037808458
"e00fce680b66f0052c113d66","7/13/2025 11:48:08","c3po","cond",1752421683,34.14,0,262,0.262,0,0.103715818469604
"e00fce680b66f0052c113d66","7/13/2025 11:54:08","c3po","cond",1752422043,34.78,0,262,0.262,0,0.102514969956889
"e00fce680b66f0052c113d66","7/13/2025 12:00:08","c3po","cond",1752422403,34.44,0,262,0.262,0,0.103149840203726
"e00fce680b66f0052c113d66","7/13/2025 12:06:07","c3po","cond",1752422762,35,0,262,0.262,0,0.102107846122406
"e00fce680b66f0052c113d66","7/13/2025 12:12:08","c3po","cond",1752423122,34.98,0,262,0.262,0,0.102144739007812
"e00fce680b66f0052c113d66","7/13/2025 12:18:08","c3po","cond",1752423482,34.5,0,262,0.262,0,0.103037299554329
"e00fce680b66f0052c113d66","7/13/2025 12:24:08","c3po","cond",1752423842,33.91,0,262,0.262,0,0.104153463646823
"e00fce680b66f0052c113d66","7/13/2025 12:30:08","c3po","cond",1752424203,34.27,0,262,0.262,0,0.103469888806176
"e00fce680b66f0052c113d66","7/13/2025 12:36:08","c3po","cond",1752424563,34,0,262,0.262,0,0.103981823312662
"e00fce680b66f0052c113d66","7/13/2025 12:42:08","c3po","cond",1752424923,34.82,0,262,0.262,0,0.102440733877156
"e00fce680b66f0052c113d66","7/13/2025 12:48:08","c3po","cond",1752425282,34.84,0,262,0.262,0,0.10240365151389
"e00fce680b66f0052c113d66","7/13/2025 12:54:08","c3po","cond",1752425642,35.55,0,262,0.262,0,0.101102466657136
"e00fce680b66f0052c113d66","7/13/2025 13:00:08","c3po","cond",1752426002,33.88,0,262,0.262,0,0.104210788334904
"e00fce680b66f0052c113d66","7/13/2025 13:06:08","c3po","cond",1752426363,33.72,0,262,0.262,0,0.104517463256428
"e00fce680b66f0052c113d66","7/13/2025 13:12:08","c3po","cond",1752426723,33.71,0,262,0.262,0,0.104536683341595
"e00fce680b66f0052c113d66","7/13/2025 13:18:08","c3po","cond",1752427083,33.26,0,262,0.262,0,0.10540808785819
"e00fce680b66f0052c113d66","7/13/2025 13:24:07","c3po","cond",1752427442,33.87,0,262,0.262,0,0.10422990894819
"e00fce680b66f0052c113d66","7/13/2025 13:30:08","c3po","cond",1752427802,33.87,0,262,0.262,0,0.10422990894819
"e00fce680b66f0052c113d66","7/13/2025 13:36:08","c3po","cond",1752428162,34.19,0,262,0.262,0,0.103621107989115
"e00fce680b66f0052c113d66","7/13/2025 13:42:08","c3po","cond",1752428522,34.2,0,262,0.262,0,0.103602184234002
"e00fce680b66f0052c113d66","7/13/2025 13:48:08","c3po","cond",1752428883,34.49,0,262,0.262,0,0.103056041244298
"e00fce680b66f0052c113d66","7/13/2025 13:54:08","c3po","cond",1752429243,34.28,0,262,0.262,0,0.103451013835586
