"Real_Time","Temp_C","Cond_uScm.1","Cond_uScm.cor","Cond_mScm","seaPressure","practicalSalinity"
1747841043,33.23,0,262,0.262,0,0.105466636988414
1747841403,32.21,0,262,0.262,0,0.107491946378552
1747841763,32.73,0,262,0.262,0,0.106450960406711
1747842122,33.01,0,262,0.262,0,0.105897755061329
1747842482,33.19,0,262,0.262,0,0.105544791744667
1747842843,33.48,0,262,0.262,0,0.104980473200519
1747843203,33.1,0,262,0.262,0,0.105721013763379
1747843563,33.12,0,262,0.262,0,0.105681808511769
1747843922,33.8,0,262,0.262,0,0.104363926895931
1747844282,33.4,0,262,0.262,0,0.10513561485613
1747844642,32.83,0,262,0.262,0,0.106252803819578
1747845003,33.43,0,262,0.262,0,0.105077389365317
1747845363,33.63,0,262,0.262,0,0.10469066890436
1747845723,32.47,0,262,0.262,0,0.106969224850776
1747846082,33,0,262,0.262,0,0.105917425127784
1747846442,32.73,0,262,0.262,0,0.106450960406711
1747846803,32.6,0,262,0.262,0,0.106709538724236
1747847162,32.45,0,262,0.262,0,0.107009275299174
1747847522,32.45,0,262,0.262,0,0.107009275299174
1747847882,33.28,0,262,0.262,0,0.105369086937125
1747848243,32.93,0,262,0.262,0,0.106055296055484
1747848602,33.35,0,262,0.262,0,0.105232783902884
1747848962,33.14,0,262,0.262,0,0.105642628880797
1747849322,34.17,0,262,0.262,0,0.10365897383229
1747849683,33.96,0,262,0.262,0,0.104058046176134
1747850043,34.33,0,262,0.262,0,0.103356730220353
1747850403,33.88,0,262,0.262,0,0.104210788334904
1747850762,33.87,0,262,0.262,0,0.10422990894819
1747851122,33.26,0,262,0.262,0,0.10540808785819
1747851482,33.06,0,262,0.262,0,0.105799501219499
1747851843,32.83,0,262,0.262,0,0.106252803819578
1747852203,32.83,0,262,0.262,0,0.106252803819578
1747852563,33.31,0,262,0.262,0,0.105310633247815
1747852922,33.8,0,262,0.262,0,0.104363926895931
1747853282,33.83,0,262,0.262,0,0.104306453393602
1747853642,32.8,0,262,0.262,0,0.106312182537864
1747854003,33.37,0,262,0.262,0,0.105193897283081
1747854363,32.9,0,262,0.262,0,0.106114480429928
1747854723,33.28,0,262,0.262,0,0.105369086937125
1747855083,33.27,0,262,0.262,0,0.105388584216295
1747855443,33.02,0,262,0.262,0,0.105878091431379
1747855803,33.53,0,262,0.262,0,0.104883714633625
1747856162,33.23,0,262,0.262,0,0.105466636988414
1747856522,33.43,0,262,0.262,0,0.105077389365317
1747856883,33.69,0,262,0.262,0,0.104575142235536
1747857243,33.9,0,262,0.262,0,0.104172565686942
1747857603,32.79,0,262,0.262,0,0.106331988433878
1747857963,33.58,0,262,0.262,0,0.104787113317096
1747858322,33.55,0,262,0.262,0,0.1048450552564
1747858682,33.55,0,262,0.262,0,0.1048450552564
1747859042,32.92,0,262,0.262,0,0.106075017717045
1747859402,32.91,0,262,0.262,0,0.106094745840902
1747859762,33.53,0,262,0.262,0,0.104883714633625
1747860122,33.12,0,262,0.262,0,0.105681808511769
1747860482,32.52,0,262,0.262,0,0.106869214059705
1747860842,33.37,0,262,0.262,0,0.105193897283081
1747861203,32.62,0,262,0.262,0,0.106669685499539
1747861563,33.18,0,262,0.262,0,0.105564346389942
1747861923,32.92,0,262,0.262,0,0.106075017717045
1747862283,33.19,0,262,0.262,0,0.105544791744667
1747862642,33.54,0,262,0.262,0,0.104864381801395
1747863002,33.28,0,262,0.262,0,0.105369086937125
1747863362,32.79,0,262,0.262,0,0.106331988433878
1747863723,32.05,0,262,0.262,0,0.107815859095494
1747864082,31.45,0,262,0.262,0,0.109045951735169
1747864442,31.44,0,262,0.262,0,0.109066661952601
1747864802,31.42,0,262,0.262,0,0.109108103107867
1747865162,30.83,0,262,0.262,0,0.110343163195776
1747865522,30.85,0,262,0.262,0,0.11030089578763
1747865883,30.85,0,262,0.262,0,0.11030089578763
1747866243,30.72,0,262,0.262,0,0.110576142263771
1747866603,30.58,0,262,0.262,0,0.110873910345743
1747866962,30.3,0,262,0.262,0,0.1114736780922
1747867322,30.28,0,262,0.262,0,0.111516735995951
1747867682,30.13,0,262,0.262,0,0.111840600384663
1747868042,30.42,0,262,0.262,0,0.111215940737112
1747868403,30.43,0,262,0.262,0,0.111194509723735
1747868763,30.6,0,262,0.262,0,0.110831286084036
1747869122,30.13,0,262,0.262,0,0.111840600384663
1747869482,30.1,0,262,0.262,0,0.111905570830823
1747869842,29.83,0,262,0.262,0,0.112493288890982
1747870202,29.84,0,262,0.262,0,0.112471425344109
1747870562,29.54,0,262,0.262,0,0.113130578967795
1747870922,29.39,0,262,0.262,0,0.113462692319695
1747871283,29.41,0,262,0.262,0,0.113418312186239
1747871643,29.23,0,262,0.262,0,0.11381882807077
1747872003,29.24,0,262,0.262,0,0.113796512421457
1747872362,28.93,0,262,0.262,0,0.114491867132947
1747872722,28.92,0,262,0.262,0,0.114514421346588
1747873082,28.93,0,262,0.262,0,0.114491867132947
1747873442,28.9,0,262,0.262,0,0.114559553036825
1747873803,28.88,0,262,0.262,0,0.114604715768456
1747874163,28.64,0,262,0.262,0,0.115149100357267
1747874522,28.49,0,262,0.262,0,0.115491635163449
1747874882,28.3,0,262,0.262,0,0.115928069308828
1747875242,28.42,0,262,0.262,0,0.115652093093429
1747875603,28.42,0,262,0.262,0,0.115652093093429
1747875963,28.23,0,262,0.262,0,0.116089585783754
1747876323,28.23,0,262,0.262,0,0.116089585783754
1747876683,28.22,0,262,0.262,0,0.11611269156664
1747877043,28.07,0,262,0.262,0,0.116460241802044
1747877402,27.86,0,262,0.262,0,0.116949864828374
1747877763,27.72,0,262,0.262,0,0.117278274397003
1747878122,27.72,0,262,0.262,0,0.117278274397003
1747878483,27.53,0,262,0.262,0,0.117726546688225
1747878843,27.71,0,262,0.262,0,0.117301793617668
1747879203,27.73,0,262,0.262,0,0.117254763379034
1747879562,27.75,0,262,0.262,0,0.117207765935666
1747879922,27.73,0,262,0.262,0,0.117254763379034
1747880282,27.71,0,262,0.262,0,0.117301793617668
1747880642,27.55,0,262,0.262,0,0.117679219890385
1747881002,27.4,0,262,0.262,0,0.118034979274818
1747881362,27.4,0,262,0.262,0,0.118034979274818
1747881722,27.38,0,262,0.262,0,0.11808255514631
1747882082,27.2,0,262,0.262,0,0.118512242286038
1747882443,27.18,0,262,0.262,0,0.118560153029718
1747882803,27.17,0,262,0.262,0,0.118584121023132
1747883163,26.99,0,262,0.262,0,0.119016988575745
1747883523,26.98,0,262,0.262,0,0.119041117232499
1747883883,26.96,0,262,0.262,0,0.119089400039211
1747884242,26.8,0,262,0.262,0,0.119476889877714
1747884603,26.66,0,262,0.262,0,0.119817742582778
1747884963,26.78,0,262,0.262,0,0.119525480020465
1747885323,26.62,0,262,0.262,0,0.119915439164005
1747885682,26.76,0,262,0.262,0,0.119574104475304
1747886042,26.74,0,262,0.262,0,0.119622763275106
1747886403,26.55,0,262,0.262,0,0.120086741136854
1747886763,26.56,0,262,0.262,0,0.120062243440325
1747887123,26.58,0,262,0.262,0,0.120013274050018
1747887482,26.44,0,262,0.262,0,0.12035678914307
1747887842,26.27,0,262,0.262,0,0.120776213211861
1747888202,26.29,0,262,0.262,0,0.120726737744262
1747888562,26.27,0,262,0.262,0,0.120776213211861
1747888923,26.25,0,262,0.262,0,0.120825723842345
1747889283,25.98,0,262,0.262,0,0.121497576131016
1747889643,26,0,262,0.262,0,0.121447587466444
1747890002,25.98,0,262,0.262,0,0.121497576131016
1747890362,26.11,0,262,0.262,0,0.121173285669607
1747890722,25.81,0,262,0.262,0,0.12192392298308
1747891083,25.79,0,262,0.262,0,0.121974251801168
1747891443,25.64,0,262,0.262,0,0.122352867470681
1747891803,25.63,0,262,0.262,0,0.122378180853179
1747892162,25.63,0,262,0.262,0,0.122378180853179
1747892522,25.62,0,262,0.262,0,0.122403503302803
1747892882,25.33,0,262,0.262,0,0.123141818427499
1747893243,25.32,0,262,0.262,0,0.123167414951419
1747893602,25.31,0,262,0.262,0,0.123193020680282
1747893962,25.11,0,262,0.262,0,0.123707075229732
1747894323,24.93,0,262,0.262,0,0.124172903849666
1747894683,24.93,0,262,0.262,0,0.124172903849666
1747895043,24.77,0,262,0.262,0,0.124589524848887
1747895402,24.57,0,262,0.262,0,0.125113707519739
1747895762,24.56,0,262,0.262,0,0.125140016610817
1747896122,24.55,0,262,0.262,0,0.12516633525604
1747896483,24.31,0,262,0.262,0,0.125800861261415
1747896843,24.16,0,262,0.262,0,0.126200265104053
1747897203,24.17,0,262,0.262,0,0.126173570148346
1747897562,24.15,0,262,0.262,0,0.126226969804397
1747897922,23.94,0,262,0.262,0,0.12679002809128
1747898282,23.8,0,262,0.262,0,0.127167811113329
1747898643,23.8,0,262,0.262,0,0.127167811113329
1747899003,23.65,0,262,0.262,0,0.127574736645639
1747899363,23.64,0,262,0.262,0,0.127601944785045
1747899722,23.64,0,262,0.262,0,0.127601944785045
1747900082,23.49,0,262,0.262,0,0.128011269609293
1747900442,23.47,0,262,0.262,0,0.12806601715025
1747900803,23.45,0,262,0.262,0,0.128120805029631
1747901163,23.31,0,262,0.262,0,0.128505453052736
1747901523,23.16,0,262,0.262,0,0.128919787324764
1747901882,23.17,0,262,0.262,0,0.128892093535769
1747902242,22.95,0,262,0.262,0,0.129503730773172
1747902602,22.97,0,262,0.262,0,0.129447921203015
1747902963,22.95,0,262,0.262,0,0.129503730773172
1747903323,22.81,0,262,0.262,0,0.129895559380285
1747903683,22.8,0,262,0.262,0,0.129923625146749
1747904042,22.77,0,262,0.262,0,0.130007885041858
1747904402,22.77,0,262,0.262,0,0.130007885041858
1747904762,22.56,0,262,0.262,0,0.130600344401324
1747905123,22.41,0,262,0.262,0,0.131026376956591
1747905483,22.38,0,262,0.262,0,0.131111870072618
1747905843,22.22,0,262,0.262,0,0.131569456121591
1747906203,22.22,0,262,0.262,0,0.131569456121591
1747906562,22.02,0,262,0.262,0,0.132145307508978
1747906922,21.83,0,262,0.262,0,0.132696385259214
1747907282,21.82,0,262,0.262,0,0.132725498562604
1747907643,21.63,0,262,0.262,0,0.133280740143554
1747908003,21.62,0,262,0.262,0,0.133310073716045
1747908363,21.44,0,262,0.262,0,0.133839976945633
1747908722,21.45,0,262,0.262,0,0.133810443195984
1747909082,21.44,0,262,0.262,0,0.133839976945633
1747909442,21.25,0,262,0.262,0,0.134403248017857
1747909802,21.25,0,262,0.262,0,0.134403248017857
1747910163,21.22,0,262,0.262,0,0.134492556931759
1747910523,21.35,0,262,0.262,0,0.134106284262704
1747910882,21.16,0,262,0.262,0,0.134671480072382
1747911242,21.17,0,262,0.262,0,0.134641631240457
1747911602,21.18,0,262,0.262,0,0.134611793739693
1747911962,21.37,0,262,0.262,0,0.134047026418585
1747912322,21.37,0,262,0.262,0,0.134047026418585
1747912683,21.64,0,262,0.262,0,0.133251417638048
1747913043,21.85,0,262,0.262,0,0.132638191510479
1747913402,21.87,0,262,0.262,0,0.132580041535255
1747913763,22.12,0,262,0.262,0,0.131856842111951
1747914123,22.12,0,262,0.262,0,0.131856842111951
1747914483,22.15,0,262,0.262,0,0.131770513226523
1747914842,22.37,0,262,0.262,0,0.131140389076057
1747915202,22.38,0,262,0.262,0,0.131111870072618
1747915562,22.53,0,262,0.262,0,0.130685360325028
1747915923,22.69,0,262,0.262,0,0.130233038056892
1747916283,22.84,0,262,0.262,0,0.129811424603111
1747916643,22.85,0,262,0.262,0,0.129783400500648
1747917002,23.13,0,262,0.262,0,0.129002930165483
1747917362,23.15,0,262,0.262,0,0.128947491355958
1747917722,23.38,0,262,0.262,0,0.12831288085484
1747918083,23.57,0,262,0.262,0,0.12779268202549
1747918443,23.73,0,262,0.262,0,0.127357430914722
1747918803,27.09,0,262,0.262,0,0.118776168418034
1747919162,28.39,0,262,0.262,0,0.115720979751832
1747919522,28.4,0,262,0.262,0,0.115698009589589
1747919882,28.23,0,262,0.262,0,0.116089585783754
1747920242,28.23,0,262,0.262,0,0.116089585783754
1747920603,25.42,0,262,0.262,0,0.122911863195291
1747920963,25.43,0,262,0.262,0,0.122886358474493
1747921323,25.61,0,262,0.262,0,0.122428834823959
1747921682,25.59,0,262,0.262,0,0.122479525098498
1747922042,25.72,0,262,0.262,0,0.122150686299525
1747922402,25.73,0,262,0.262,0,0.122125454323381
1747922762,25.73,0,262,0.262,0,0.122125454323381
1747923123,25.74,0,262,0.262,0,0.122100231370461
1747923483,26.21,0,262,0.262,0,0.120924850727627
1747923843,26.38,0,262,0.262,0,0.120504532373831
1747924202,26.69,0,262,0.262,0,0.119744560749904
1747924562,27.11,0,262,0.262,0,0.118728105938441
1747924922,29.8,0,262,0.262,0,0.112558924141749
1747925283,30.65,0,262,0.262,0,0.110724850927924
1747925643,30.62,0,262,0.262,0,0.110788690520726
1747926002,30.48,0,262,0.262,0,0.111087463049767
1747926362,30.51,0,262,0.262,0,0.111023321640737
1747926722,31.19,0,262,0.262,0,0.109586669911643
1747927083,30.62,0,262,0.262,0,0.110788690520726
1747927443,30.6,0,262,0.262,0,0.110831286084036
1747927803,31.67,0,262,0.262,0,0.108592067806152
1747928162,31.49,0,262,0.262,0,0.108963179860588
1747928522,31.06,0,262,0.262,0,0.109858796088796
1747928882,31.4,0,262,0.262,0,0.109149571911175
1747929243,31,0,262,0.262,0,0.109984792831459
1747929603,30.77,0,262,0.262,0,0.110470135916493
1747929963,31.33,0,262,0.262,0,0.109294930812802
1747930322,32.09,0,262,0.262,0,0.107734720154773
1747930682,32.53,0,262,0.262,0,0.106849231648793
1747931042,32.32,0,262,0.262,0,0.107270247684744
1747931403,30.63,0,262,0.262,0,0.110767403492777
1747931763,32.74,0,262,0.262,0,0.106431115468564
1747932123,31.39,0,262,0.262,0,0.109170316688668
1747932483,31.09,0,262,0.262,0,0.109795892608555
1747932842,30.64,0,262,0.262,0,0.110746123629601
1747933202,30.5,0,262,0.262,0,0.111044694901837
1747933562,30.91,0,262,0.262,0,0.110174263697329
1747933923,30.92,0,262,0.262,0,0.110153183126297
1747934283,31.31,0,262,0.262,0,0.109336524342532
1747934643,31.45,0,262,0.262,0,0.109045951735169
1747935002,31.16,0,262,0.262,0,0.109649363239881
1747935362,31.92,0,262,0.262,0,0.108080304045484
1747935722,31.37,0,262,0.262,0,0.109211827010992
1747936083,31.14,0,262,0.262,0,0.109691193756437
1747936443,30.61,0,262,0.262,0,0.11080998471672
1747936803,30.79,0,262,0.262,0,0.110427783234296
1747937162,31.66,0,262,0.262,0,0.108612626883913
1747937522,31.12,0,262,0.262,0,0.109733052274152
1747937882,31.25,0,262,0.262,0,0.109461471749082
1747938243,30.98,0,262,0.262,0,0.110026848071241
1747938603,31.62,0,262,0.262,0,0.108694931600415
1747938963,31.28,0,262,0.262,0,0.109398966743923
1747939323,31,0,262,0.262,0,0.109984792831459
1747939682,31.34,0,262,0.262,0,0.109274144459857
1747940042,30.6,0,262,0.262,0,0.110831286084036
1747940402,30.44,0,262,0.262,0,0.111173085940964
1747940763,30.67,0,262,0.262,0,0.110682326995996
1747941123,30.68,0,262,0.262,0,0.110661075759209
1747941482,30.91,0,262,0.262,0,0.110174263697329
1747941842,30.45,0,262,0.262,0,0.111151669385489
1747942202,31.11,0,262,0.262,0,0.109753992041393
1747942563,30.66,0,262,0.262,0,0.110703585384479
1747942923,30.66,0,262,0.262,0,0.110703585384479
1747943283,30.83,0,262,0.262,0,0.110343163195776
1747943643,30.81,0,262,0.262,0,0.110385459002699
1747944002,30.8,0,262,0.262,0,0.110406617563794
1747944362,30.51,0,262,0.262,0,0.111023321640737
1747944722,30.73,0,262,0.262,0,0.110554926736541
1747945083,30.56,0,262,0.262,0,0.110916563332089
1747945443,30.58,0,262,0.262,0,0.110873910345743
1747945803,31.06,0,262,0.262,0,0.109858796088796
1747946162,31.07,0,262,0.262,0,0.109837821240531
1747946522,30.51,0,262,0.262,0,0.111023321640737
1747946882,30.17,0,262,0.262,0,0.111754075738525
1747947243,30.77,0,262,0.262,0,0.110470135916493
1747947603,30.62,0,262,0.262,0,0.110788690520726
1747947963,29.77,0,262,0.262,0,0.112624626379811
1747948323,29.43,0,262,0.262,0,0.113373962366732
1747948682,29.58,0,262,0.262,0,0.113042302147906
1747949042,30.07,0,262,0.262,0,0.111970607345165
1747949402,29.77,0,262,0.262,0,0.112624626379811
1747949763,30.44,0,262,0.262,0,0.111173085940964
1747950123,29.13,0,262,0.262,0,0.114042405463442
1747950482,28.56,0,262,0.262,0,0.115331564851135
1747950842,28.8,0,262,0.262,0,0.114785677688891
1747951202,28.42,0,262,0.262,0,0.115652093093429
1747951563,28.26,0,262,0.262,0,0.116020316466311
1747951923,27.93,0,262,0.262,0,0.116786259626952
1747952283,27.91,0,262,0.262,0,0.116832963304195
1747952642,28.11,0,262,0.262,0,0.116367384766246
1747953002,27.74,0,262,0.262,0,0.117231260559881
1747953362,27.36,0,262,0.262,0,0.118130164361874
1747953722,27.53,0,262,0.262,0,0.117726546688225
1747954083,27.68,0,262,0.262,0,0.11737240053468
1747954443,27.82,0,262,0.262,0,0.117043532699144
1747954803,27.82,0,262,0.262,0,0.117043532699144
1747955162,27.55,0,262,0.262,0,0.117679219890385
1747955522,27.19,0,262,0.262,0,0.118536193452022
1747955882,27.2,0,262,0.262,0,0.118512242286038
1747956243,27.19,0,262,0.262,0,0.118536193452022
1747956603,26.94,0,262,0.262,0,0.119137716863932
1747956962,26.94,0,262,0.262,0,0.119137716863932
1747957322,26.95,0,262,0.262,0,0.119113554197289
1747957682,26.59,0,262,0.262,0,0.119988802347922
1747958043,26.6,0,262,0.262,0,0.119964339302322
1747958403,26.58,0,262,0.262,0,0.120013274050018
1747958763,26.56,0,262,0.262,0,0.120062243440325
1747959123,26.36,0,262,0.262,0,0.120553850026889
1747959482,26.19,0,262,0.262,0,0.120974467050354
1747959842,26.4,0,262,0.262,0,0.120455249697926
1747960202,26.05,0,262,0.262,0,0.121322771585038
1747960563,26.07,0,262,0.262,0,0.121272907454209
1747960923,25.94,0,262,0.262,0,0.12159766047027
1747961283,25.94,0,262,0.262,0,0.12159766047027
1747961642,25.95,0,262,0.262,0,0.121572625998408
1747962002,25.93,0,262,0.262,0,0.121622703874029
1747962362,25.91,0,262,0.262,0,0.121672817494529
1747962723,25.89,0,262,0.262,0,0.121722966894518
1747963083,25.87,0,262,0.262,0,0.121773152108651
1747963442,25.86,0,262,0.262,0,0.121798258156862
1747963802,25.83,0,262,0.262,0,0.121873630118173
1747964162,25.82,0,262,0.262,0,0.121898772058656
1747964522,25.8,0,262,0.262,0,0.121949082895798
1747964883,25.67,0,262,0.262,0,0.122276981681934
1747965243,25.67,0,262,0.262,0,0.122276981681934
1747965603,25.66,0,262,0.262,0,0.122302267889456
1747965962,25.65,0,262,0.262,0,0.122327563150906
1747966322,25.64,0,262,0.262,0,0.122352867470681
1747966683,25.63,0,262,0.262,0,0.122378180853179
1747967043,25.63,0,262,0.262,0,0.122378180853179
1747967403,25.63,0,262,0.262,0,0.122378180853179
1747967762,25.63,0,262,0.262,0,0.122378180853179
1747968122,25.65,0,262,0.262,0,0.122327563150906
1747968482,25.63,0,262,0.262,0,0.122378180853179
1747968842,25.6,0,262,0.262,0,0.122454175421054
1747969203,25.58,0,262,0.262,0,0.122504883860704
1747969563,25.56,0,262,0.262,0,0.12255562865707
1747969923,25.23,0,262,0.262,0,0.123398198428475
1747970282,25.24,0,262,0.262,0,0.12337251889821
1747970642,24.82,0,262,0.262,0,0.124459071637651
1747971002,24.65,0,262,0.262,0,0.124903578176719
1747971363,24.24,0,262,0.262,0,0.125986977903701
1747971723,24.21,0,262,0.262,0,0.126066887675525
1747972083,23.86,0,262,0.262,0,0.12700566680659
1747972442,23.72,0,262,0.262,0,0.127384559237301
1747972802,23.69,0,262,0.262,0,0.127466003983253
1747973162,23.52,0,262,0.262,0,0.127929223844373
1747973523,23.38,0,262,0.262,0,0.12831288085484
1747973883,23.36,0,262,0.262,0,0.12836785075657
1747974243,23.07,0,262,0.262,0,0.129169492941531
1747974602,22.93,0,262,0.262,0,0.1295595817462
1747974962,22.76,0,262,0.262,0,0.13003599255632
1747975322,22.55,0,262,0.262,0,0.130628672479331
1747975682,22.57,0,262,0.262,0,0.130572026879433
1747976043,22.54,0,262,0.262,0,0.130657011118786
1747976403,22.52,0,262,0.262,0,0.130713720103397
1747976763,22.26,0,262,0.262,0,0.131454802733746
1747977122,22.27,0,262,0.262,0,0.131426166194407
1747977482,22.27,0,262,0.262,0,0.131426166194407
1747977842,22.26,0,262,0.262,0,0.131454802733746
1747978203,22.03,0,262,0.262,0,0.132116412239471
1747978563,22.05,0,262,0.262,0,0.132058654225536
1747978923,22.03,0,262,0.262,0,0.132116412239471
1747979282,22.03,0,262,0.262,0,0.132116412239471
1747979642,22.03,0,262,0.262,0,0.132116412239471
1747980002,21.87,0,262,0.262,0,0.132580041535255
1747980363,21.88,0,262,0.262,0,0.13255098294877
1747980723,21.88,0,262,0.262,0,0.13255098294877
1747981083,21.9,0,262,0.262,0,0.132492898550202
1747981442,21.92,0,262,0.262,0,0.132434857813745
1747981802,21.94,0,262,0.262,0,0.132376860694938
1747982162,21.95,0,262,0.262,0,0.132347878478275
1747982523,21.96,0,262,0.262,0,0.132318907149377
1747982883,21.97,0,262,0.262,0,0.132289946702702
1747983243,21.98,0,262,0.262,0,0.132260997132714
1747983602,21.98,0,262,0.262,0,0.132260997132714
1747983962,21.97,0,262,0.262,0,0.132289946702702
1747984322,21.83,0,262,0.262,0,0.132696385259214
1747984683,21.83,0,262,0.262,0,0.132696385259214
1747985043,21.83,0,262,0.262,0,0.132696385259214
1747985403,21.81,0,262,0.262,0,0.132754622826124
1747985762,21.98,0,262,0.262,0,0.132260997132714
1747986122,21.97,0,262,0.262,0,0.132289946702702
1747986482,21.81,0,262,0.262,0,0.132754622826124
1747986842,21.62,0,262,0.262,0,0.133310073716045
1747987203,21.29,0,262,0.262,0,0.134284327424108
1747987563,21.1,0,262,0.262,0,0.134850811345056
1747987923,21.09,0,262,0.262,0,0.134880739658563
1747988282,20.88,0,262,0.262,0,0.135511871592449
1747988642,21.04,0,262,0.262,0,0.135030552012007
1747989002,20.9,0,262,0.262,0,0.135451546117499
1747989363,20.87,0,262,0.262,0,0.13554205157963
1747989723,20.64,0,262,0.262,0,0.136239379490042
1747990083,20.62,0,262,0.262,0,0.136300306783837
1747990442,20.39,0,262,0.262,0,0.137004334397831
1747990802,20.38,0,262,0.262,0,0.137035085326282
1747991162,20.38,0,262,0.262,0,0.137035085326282
1747991523,20.41,0,262,0.262,0,0.136942867927234
1747991883,20.39,0,262,0.262,0,0.137004334397831
1747992243,20.38,0,262,0.262,0,0.137035085326282
1747992602,20.39,0,262,0.262,0,0.137004334397831
1747992962,20.39,0,262,0.262,0,0.137004334397831
1747993322,20.08,0,262,0.262,0,0.137963129573331
1747993683,19.93,0,262,0.262,0,0.138431187668385
1747994043,19.93,0,262,0.262,0,0.138431187668385
1747994403,19.92,0,262,0.262,0,0.138462487976522
1747994762,19.78,0,262,0.262,0,0.138901964637468
1747995122,19.8,0,262,0.262,0,0.138839036516096
1747995482,19.77,0,262,0.262,0,0.138933446963551
1747995843,19.77,0,262,0.262,0,0.138933446963551
1747996203,19.75,0,262,0.262,0,0.138996448178431
1747996563,19.89,0,262,0.262,0,0.138556461467006
1747996922,19.89,0,262,0.262,0,0.138556461467006
1747997282,20.03,0,262,0.262,0,0.138118848155508
1747997642,20.04,0,262,0.262,0,0.13808768042251
1747998003,20.17,0,262,0.262,0,0.137683590938963
1747998363,20.04,0,262,0.262,0,0.13808768042251
1747998723,19.9,0,262,0.262,0,0.138525124869506
1747999082,20.06,0,262,0.262,0,0.138025380993895
1747999442,20.37,0,262,0.262,0,0.137065848058344
1747999802,20.38,0,262,0.262,0,0.137035085326282
1748000163,20.86,0,262,0.262,0,0.135572243074536
1748000523,20.53,0,262,0.262,0,0.136575057351277
1748000883,20.83,0,262,0.262,0,0.135662886665065
1748001242,21.12,0,262,0.262,0,0.134790988828344
1748001602,20.83,0,262,0.262,0,0.135662886665065
1748001962,21.1,0,262,0.262,0,0.134850811345056
1748002323,21.42,0,262,0.262,0,0.133899077976121
1748002683,21.78,0,262,0.262,0,0.132842061433399
1748003043,21.8,0,262,0.262,0,0.132783758055365
1748003402,21.94,0,262,0.262,0,0.132376860694938
1748003762,21.96,0,262,0.262,0,0.132318907149377
1748004122,22.25,0,262,0.262,0,0.131483449990696
1748004483,22.66,0,262,0.262,0,0.130317643329221
1748004843,22.33,0,262,0.262,0,0.131254571724193
1748005203,25.72,0,262,0.262,0,0.122150686299525
1748005562,27.02,0,262,0.262,0,0.118944653543223
1748005922,27.57,0,262,0.262,0,0.11763192616862
1748006282,28.11,0,262,0.262,0,0.116367384766246
1748006643,27.89,0,262,0.262,0,0.116879699498891
1748007003,24.82,0,262,0.262,0,0.124459071637651
1748007363,24.83,0,262,0.262,0,0.124433009312436
1748007722,24.34,0,262,0.262,0,0.12572124217153
1748008082,24.5,0,262,0.262,0,0.125298071959108
1748008442,24.5,0,262,0.262,0,0.125298071959108
1748008802,24.79,0,262,0.262,0,0.124537315228827
1748009163,24.77,0,262,0.262,0,0.124589524848887
1748009523,24.9,0,262,0.262,0,0.124250836766993
1748009883,24.91,0,262,0.262,0,0.124224849738123
1748010242,25.4,0,262,0.262,0,0.12296290012195
1748010602,25.09,0,262,0.262,0,0.123758684682105
1748010962,25.65,0,262,0.262,0,0.122327563150906
1748011323,28.28,0,262,0.262,0,0.115974176909745
1748011683,29.38,0,262,0.262,0,0.113484893762939
1748012043,28.95,0,262,0.262,0,0.114446781950549
1748012402,29.08,0,262,0.262,0,0.114154481849262
1748012762,29.53,0,262,0.262,0,0.113152666996537
1748013122,30.82,0,262,0.262,0,0.110364307547773
1748013483,30.83,0,262,0.262,0,0.110343163195776
1748013843,29.27,0,262,0.262,0,0.113729611290356
1748014202,30.15,0,262,0.262,0,0.111797323413474
1748014562,30.14,0,262,0.262,0,0.111818958235356
1748014922,29.88,0,262,0.262,0,0.112384045415496
1748015283,29.29,0,262,0.262,0,0.113685048681542
1748015643,28.87,0,262,0.262,0,0.114627308783846
1748016003,28.19,0,262,0.262,0,0.116182056999246
1748016362,28.6,0,262,0.262,0,0.115240269644988
1748016722,28.03,0,262,0.262,0,0.11655322792986
1748017082,28.02,0,262,0.262,0,0.116576494660975
1748017443,28.91,0,262,0.262,0,0.114536983313342
1748017803,28.16,0,262,0.262,0,0.116251494636996
1748018163,28.15,0,262,0.262,0,0.116274656579458
1748018522,28,0,262,0.262,0,0.116623052388871
1748018882,27.35,0,262,0.262,0,0.118153981483591
1748019242,26.59,0,262,0.262,0,0.119988802347922
1748019603,26.93,0,262,0.262,0,0.119161888043207
1748019963,26.95,0,262,0.262,0,0.119113554197289
1748020323,27.39,0,262,0.262,0,0.118058763044535
1748020682,27.66,0,262,0.262,0,0.117419512897413
1748021042,27.65,0,262,0.262,0,0.117443081415873
1748021402,27.9,0,262,0.262,0,0.116856327334942
1748021763,28.26,0,262,0.262,0,0.116020316466311
1748022123,28.26,0,262,0.262,0,0.116020316466311
1748022483,27.94,0,262,0.262,0,0.116762919972785
1748022843,27.97,0,262,0.262,0,0.116692949702126
1748023202,27.82,0,262,0.262,0,0.117043532699144
1748023562,29.99,0,262,0.262,0,0.112144361744095
1748023922,29.38,0,262,0.262,0,0.113484893762939
1748024283,29.98,0,262,0.262,0,0.112166114210003
1748024643,29.03,0,262,0.262,0,0.114266750623672
1748025003,28.89,0,262,0.262,0,0.114582130520656
1748025362,28.89,0,262,0.262,0,0.114582130520656
1748025723,29.33,0,262,0.262,0,0.113596014885114
1748026082,29.93,0,262,0.262,0,0.112274987330711
1748026442,29.95,0,262,0.262,0,0.112231415910588
